fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI
1024984976410,0.12564044,0.028236482,83.47511,0.6409053603209456
1113894910816,0.007575892,0.011277876,51.757206,1.803467496265659
1081189368966,0.07461247,0.17178541,124.62502,-2.7602525541209264
1379024893224,0.019000817,0.009479147,94.25538,0.5981617725120213
1243094733444,0.015114077,0.041565932,106.0142,0.8909741157032647
1254537750686,0.011482172,0.02425838,146.02,-0.9952432434725033
1464724323024,0.036595598,0.03903772,230.36537,-1.5380282330237378
1357730541020,0.101535454,0.024991699,181.46463,-0.5179178161226101
1317089442738,0.020656928,0.031002777,149.59554,0.14695598881269198
1307868738426,0.08419752,0.06102815,151.04556,-0.477987012839864
1407251288422,0.0065521332,0.03494161,97.291435,0.9172922673499869
1362492863312,0.010578529,0.02049568,89.49413,1.366149662078823
1012287126678,0.026830051,0.015038093,71.15539,2.2087623520916546
1134525775712,0.07561978,0.105635315,139.32733,-3.7026960891485645
1029752970102,0.013640843,0.011829065,153.62907,-0.9673603034733467
1109448978878,0.012467427,0.026307162,138.07611,0.4248889527606402
1127867104078,0.027738385,0.07093244,110.89219,-0.17980025363642943
1338691714046,0.03082953,0.047615826,305.16672,0.39295571892782155
1335191611382,0.008436043,0.052901983,112.21598,2.41304216457565
1429506719164,0.040000886,0.09097853,96.51575,2.0189499744990784
1546007828588,0.025200004,0.054917738,178.03856,0.5828829757480645
1708897554146,0.0072603435,0.02401707,63.359615,2.6156828789429807
1759381143194,0.105992496,0.20731989,142.08243,-1.6701601826684729
1836231994864,0.037236884,0.026384603,48.976418,3.9379979594806906
1853700358330,0.01882875,0.038409512,268.89746,-0.938051329611443
1588903823042,0.008379305,0.015688194,39.008415,2.572146760452401
1491745323954,0.05213812,0.049371187,107.026146,-0.31504430467193734
1542856972802,0.02405921,0.074282974,156.70647,0.3268798317342527
1568256808624,0.0050069685,0.027422657,133.22414,1.1030689982839563
1531432653418,0.08248309,0.08062702,126.449875,-0.3402926751125852
1511427734450,0.03852703,0.038275912,187.45334,-0.14445432477293763
1819741291766,0.09280252,0.09430089,76.39334,0.5680023891125718
1626340440678,0.02732662,0.013825969,87.90917,2.6880140187547896
1511718644442,0.023508642,0.018150318,124.27396,-1.6246705072131202
1803522624122,0.00961699,0.020508403,181.62587,1.0326587841689916
1633360455674,0.061323486,0.032253925,163.20114,3.9428400389645226
1865787438648,0.00873321,0.013025906,55.54995,2.273243753716283
1802907215472,0.009586461,0.030139497,175.88377,0.29336300193060616
1105329129446,0.024592867,0.018095287,175.8298,0.3891659027538855
1061835214826,0.08245787,0.014701342,163.24754,-0.5324152544316341
1212019100600,0.05309926,0.05562586,222.4371,-2.4169755894925338
1051683545812,0.016029457,0.040165406,38.73024,2.679306551892837
1263140096470,0.016985422,0.048167795,145.39651,2.123619744314852
1429530631800,0.018036412,0.039583836,164.70882,1.5010521203858946
1406336829294,0.007009162,0.013461522,199.26495,-0.5438329714416265
1102185757232,0.008527887,0.028295022,147.99626,1.2947607203797848
1423183709534,0.031808,0.11900286,458.58182,0.16065533438889235
1476862682668,0.01719418,0.054823548,148.45332,0.19922557331513774
1428594729470,0.03015035,0.055370897,225.33101,-0.7444771199656727
1412401310560,0.018903501,0.023881245,44.945038,3.227659507454133
1051354208722,0.013771871,0.066952884,92.05103,2.082093198093142
1377460503426,0.013327058,0.049447495,602.53156,2.3349257178227463
1312359605170,0.03012812,0.07783551,145.21782,-0.3816348308502675
1351415119458,0.12484003,0.020274948,151.88272,0.5114105589280921
1168540231516,0.04055191,0.01933029,159.7882,0.6904684581627312
1094883504208,0.019960169,0.03515387,98.69512,1.8330620920911571
1311423096966,0.04640084,0.036849078,311.748,0.45244961312943843
